ID,Year,Age_Group,State,Medicare_Medicaid_Status,Race,Sex,Medicare_Enrollment_Status,Age_Grouping,Urban_Rural_Description,Total_Eligible_Users,Total_Medicare_Enrollment,Total_Telehealth_Users,Percentage_of_Medicare_Telehealth_Users
1456,2022,All,Arkansas,All,Asian/Pacific Islander,All,All,All,All,2176.0,2410.5833333,408.0,0.1875
1457,2022,All,Arkansas,All,Black/African American,All,All,All,All,31439.0,31968.25,8165.0,0.2597
1458,2022,All,Arkansas,All,Hispanic,All,All,All,All,4845.0,5465.8333333,1008.0,0.208
1459,2022,All,Arkansas,All,Non-Hispanic White,All,All,All,All,316510.0,320209.16667,78863.0,0.2492
1460,2022,All,Arkansas,Medicare & Medicaid,All,All,All,All,All,64524.0,61361.583333,19182.0,0.2973
1461,2022,All,Arkansas,Medicare Only,All,All,All,All,All,296567.0,305061.83333,70912.0,0.2391
1538,2023,All,Arkansas,All,All,All,All,All,All,330247.0,335347.41667,59440.0,0.18
1539,2023,All,Arkansas,All,All,All,All,All,Rural,151705.0,153866.66667,21400.0,0.1411
1540,2023,All,Arkansas,All,All,All,All,All,Urban,177169.0,180071.5,37809.0,0.2134
1541,2023,0-64,Arkansas,All,All,All,All,0-64,All,40663.0,41674.666667,10282.0,0.2529
1542,2023,65-74,Arkansas,All,All,All,All,65-74,All,146246.0,149971.16667,24217.0,0.1656
1543,2023,75-84,Arkansas,All,All,All,All,75-84,All,103483.0,104859.5,18531.0,0.1791
1544,2023,85 and over,Arkansas,All,All,All,All,85 and over,All,39855.0,38842.083333,6410.0,0.1608
1545,2023,All,Arkansas,All,All,All,Aged,All,All,287862.0,292178.91667,48620.0,0.1689
1546,2023,All,Arkansas,All,All,All,Disabled,All,All,39104.0,40406.0,9801.0,0.2506
1547,2023,All,Arkansas,All,All,All,ESRD,All,All,3281.0,2762.5,1019.0,0.3106
1548,2023,All,Arkansas,All,All,Female,All,All,All,185959.0,183481.58333,35492.0,0.1909
1549,2023,All,Arkansas,All,All,Male,All,All,All,144288.0,151865.83333,23948.0,0.166
1550,2023,All,Arkansas,All,American Indian/Alaska Native,All,All,All,All,920.0,940.08333333,204.0,0.2217
1551,2023,All,Arkansas,All,Asian/Pacific Islander,All,All,All,All,2118.0,2362.0,298.0,0.1407
1552,2023,All,Arkansas,All,Black/African American,All,All,All,All,25417.0,26009.333333,4718.0,0.1856
1553,2023,All,Arkansas,All,Hispanic,All,All,All,All,4642.0,5306.1666667,658.0,0.1417
1554,2023,All,Arkansas,All,Non-Hispanic White,All,All,All,All,291134.0,294661.33333,52389.0,0.1799
1555,2023,All,Arkansas,Medicare & Medicaid,All,All,All,All,All,57741.0,55244.083333,11616.0,0.2012
1556,2023,All,Arkansas,Medicare Only,All,All,All,All,All,272506.0,280103.33333,47824.0,0.1755
1671,2020,All,California,All,All,All,All,All,All,2685469.0,2937567.8333,1602926.0,0.5969
1672,2020,All,California,All,All,All,All,All,Rural,301085.0,328365.16667,162941.0,0.5412
1673,2020,All,California,All,All,All,All,All,Urban,2382907.0,2606771.9167,1439223.0,0.604
1674,2020,0-64,California,All,All,All,All,0-64,All,325795.0,362104.5,211793.0,0.6501
1675,2020,65-74,California,All,All,All,All,65-74,All,1241922.0,1393989.5833,714191.0,0.5751
1676,2020,75-84,California,All,All,All,All,75-84,All,756753.0,810406.66667,462749.0,0.6115
1677,2020,85 and over,California,All,All,All,All,85 and over,All,360999.0,371067.08333,214193.0,0.5933
1678,2020,All,California,All,All,All,Aged,All,All,2335618.0,2553859.1667,1375229.0,0.5888
1679,2020,All,California,All,All,All,Disabled,All,All,304883.0,342829.58333,198227.0,0.6502
1680,2020,All,California,All,All,All,ESRD,All,All,44968.0,40879.083333,29470.0,0.6554
1681,2020,All,California,All,All,Female,All,All,All,1504003.0,1600922.3333,926744.0,0.6162
1682,2020,All,California,All,All,Male,All,All,All,1181466.0,1336645.5,676182.0,0.5723
1683,2020,All,California,All,American Indian/Alaska Native,All,All,All,All,11762.0,12597.583333,6783.0,0.5767
1684,2020,All,California,All,Asian/Pacific Islander,All,All,All,All,323061.0,361225.83333,192276.0,0.5952
1685,2020,All,California,All,Black/African American,All,All,All,All,137388.0,155123.33333,85174.0,0.62
1686,2020,All,California,All,Hispanic,All,All,All,All,440701.0,523400.5,265218.0,0.6018
1687,2020,All,California,All,Non-Hispanic White,All,All,All,All,1668128.0,1769694.5,991046.0,0.5941
1688,2020,All,California,Medicare & Medicaid,All,All,All,All,All,908143.0,959971.0,588658.0,0.6482
1689,2020,All,California,Medicare Only,All,All,All,All,All,1777326.0,1977596.8333,1014268.0,0.5707
1766,2021,All,California,All,All,All,All,All,All,2669176.0,2876713.5,1419168.0,0.5317
1767,2021,All,California,All,All,All,All,All,Rural,298547.0,321661.75,144252.0,0.4832
1768,2021,All,California,All,All,All,All,All,Urban,2369175.0,2552736.9167,1274238.0,0.5378
1769,2021,0-64,California,All,All,All,All,0-64,All,304057.0,333175.58333,192142.0,0.6319
1770,2021,65-74,California,All,All,All,All,65-74,All,1238693.0,1365328.8333,627569.0,0.5066
1771,2021,75-84,California,All,All,All,All,75-84,All,773905.0,818545.16667,412323.0,0.5328
1772,2021,85 and over,California,All,All,All,All,85 and over,All,352521.0,359663.91667,187134.0,0.5308
1773,2021,All,California,All,All,All,Aged,All,All,2342270.0,2523560.0833,1212353.0,0.5176
1774,2021,All,California,All,All,All,Disabled,All,All,284635.0,315818.41667,180012.0,0.6324
1775,2021,All,California,All,All,All,ESRD,All,All,42271.0,37335.0,26803.0,0.6341
1776,2021,All,California,All,All,Female,All,All,All,1497776.0,1571869.8333,828809.0,0.5534
1777,2021,All,California,All,All,Male,All,All,All,1171400.0,1304843.6667,590359.0,0.504
1778,2021,All,California,All,American Indian/Alaska Native,All,All,All,All,11060.0,11625.166667,5846.0,0.5286
1779,2021,All,California,All,Asian/Pacific Islander,All,All,All,All,326497.0,357937.58333,175669.0,0.538
1780,2021,All,California,All,Black/African American,All,All,All,All,132079.0,146771.33333,75811.0,0.574
1781,2021,All,California,All,Hispanic,All,All,All,All,435428.0,508667.0,240459.0,0.5522
1782,2021,All,California,All,Non-Hispanic White,All,All,All,All,1653354.0,1731838.3333,862949.0,0.5219
1783,2021,All,California,Medicare & Medicaid,All,All,All,All,All,904569.0,944563.08333,547015.0,0.6047
1784,2021,All,California,Medicare Only,All,All,All,All,All,1764607.0,1932150.4167,872153.0,0.4942
1861,2022,All,California,All,All,All,All,All,All,2659744.0,2847679.0833,1277962.0,0.4805
1862,2022,All,California,All,All,All,All,All,Rural,294674.0,315841.08333,123958.0,0.4207
1863,2022,All,California,All,All,All,All,All,Urban,2363657.0,2529538.0833,1153400.0,0.488
1864,2022,0-64,California,All,All,All,All,0-64,All,282385.0,307565.08333,164558.0,0.5827
1865,2022,65-74,California,All,All,All,All,65-74,All,1227263.0,1339546.6667,565413.0,0.4607
1866,2022,75-84,California,All,All,All,All,75-84,All,798476.0,842496.58333,382268.0,0.4787
1867,2022,85 and over,California,All,All,All,All,85 and over,All,351620.0,358070.75,165723.0,0.4713
1868,2022,All,California,All,All,All,Aged,All,All,2355279.0,2520763.25,1100668.0,0.4673
1869,2022,All,California,All,All,All,Disabled,All,All,264216.0,291265.58333,154159.0,0.5835
1870,2022,All,California,All,All,All,ESRD,All,All,40249.0,35650.25,23135.0,0.5748
1871,2022,All,California,All,All,Female,All,All,All,1494660.0,1559752.25,750940.0,0.5024
1872,2022,All,California,All,All,Male,All,All,All,1165084.0,1287926.8333,527022.0,0.4523
1873,2022,All,California,All,American Indian/Alaska Native,All,All,All,All,10215.0,10734.0,4828.0,0.4726
1874,2022,All,California,All,Asian/Pacific Islander,All,All,All,All,331744.0,359848.75,158273.0,0.4771
1875,2022,All,California,All,Black/African American,All,All,All,All,128799.0,141160.91667,66249.0,0.5144
1876,2022,All,California,All,Hispanic,All,All,All,All,433041.0,503579.0,207507.0,0.4792
1877,2022,All,California,All,Non-Hispanic White,All,All,All,All,1640204.0,1707988.6667,784644.0,0.4784
1878,2022,All,California,Medicare & Medicaid,All,All,All,All,All,910039.0,952875.08333,488250.0,0.5365
1879,2022,All,California,Medicare Only,All,All,All,All,All,1749705.0,1894804.0,789712.0,0.4513
1956,2023,All,California,All,All,All,All,All,All,2635154.0,2822988.3333,1041586.0,0.3953
1957,2023,All,California,All,All,All,All,All,Rural,295869.0,317960.66667,92284.0,0.3119
1958,2023,All,California,All,All,All,All,All,Urban,2337982.0,2502826.9167,948896.0,0.4059
1959,2023,0-64,California,All,All,All,All,0-64,All,260147.0,285245.58333,120614.0,0.4636
1960,2023,65-74,California,All,All,All,All,65-74,All,1214405.0,1324269.5833,452907.0,0.3729
1961,2023,75-84,California,All,All,All,All,75-84,All,810669.0,855785.75,328102.0,0.4047
1962,2023,85 and over,California,All,All,All,All,85 and over,All,349933.0,357687.41667,139963.0,0.4
1963,2023,All,California,All,All,All,Aged,All,All,2353636.0,2518890.3333,910155.0,0.3867
1964,2023,All,California,All,All,All,Disabled,All,All,243043.0,269829.58333,112318.0,0.4621
1965,2023,All,California,All,All,All,ESRD,All,All,38475.0,34268.416667,19113.0,0.4968
1966,2023,All,California,All,All,Female,All,All,All,1480600.0,1545842.25,613098.0,0.4141
1967,2023,All,California,All,All,Male,All,All,All,1154554.0,1277146.0833,428488.0,0.3711
1968,2023,All,California,All,American Indian/Alaska Native,All,All,All,All,9490.0,9941.5833333,3201.0,0.3373
1969,2023,All,California,All,Asian/Pacific Islander,All,All,All,All,329674.0,357557.83333,120632.0,0.3659
1970,2023,All,California,All,Black/African American,All,All,All,All,124419.0,136964.08333,52936.0,0.4255
1971,2023,All,California,All,Hispanic,All,All,All,All,430305.0,503618.75,145772.0,0.3388
1972,2023,All,California,All,Non-Hispanic White,All,All,All,All,1614065.0,1678927.4167,667612.0,0.4136
1973,2023,All,California,Medicare & Medicaid,All,All,All,All,All,912966.0,963101.16667,357571.0,0.3917
1974,2023,All,California,Medicare Only,All,All,All,All,All,1722188.0,1859887.1667,684015.0,0.3972
2089,2020,All,Colorado,All,All,All,All,All,All,419953.0,448799.91667,191989.0,0.4572
2090,2020,All,Colorado,All,All,All,All,All,Rural,104367.0,113596.08333,39544.0,0.3789
2091,2020,All,Colorado,All,All,All,All,All,Urban,315312.0,334861.5,152335.0,0.4831
2092,2020,0-64,Colorado,All,All,All,All,0-64,All,47962.0,51635.75,28398.0,0.5921
2093,2020,65-74,Colorado,All,All,All,All,65-74,All,219922.0,240108.5,93983.0,0.4273
2094,2020,75-84,Colorado,All,All,All,All,75-84,All,107697.0,112932.08333,48916.0,0.4542
2095,2020,85 and over,Colorado,All,All,All,All,85 and over,All,44372.0,44123.583333,20692.0,0.4663
2096,2020,All,Colorado,All,All,All,Aged,All,All,370090.0,395422.33333,162423.0,0.4389
2097,2020,All,Colorado,All,All,All,Disabled,All,All,45887.0,49683.583333,27158.0,0.5918
2098,2020,All,Colorado,All,All,All,ESRD,All,All,3976.0,3694.0,2408.0,0.6056
2099,2020,All,Colorado,All,All,Female,All,All,All,229022.0,237280.41667,109469.0,0.478
2100,2020,All,Colorado,All,All,Male,All,All,All,190931.0,211519.5,82520.0,0.4322
2101,2020,All,Colorado,All,American Indian/Alaska Native,All,All,All,All,1300.0,1403.1666667,633.0,0.4869
2102,2020,All,Colorado,All,Asian/Pacific Islander,All,All,All,All,7114.0,8107.3333333,3113.0,0.4376
2103,2020,All,Colorado,All,Black/African American,All,All,All,All,11209.0,12471.416667,5912.0,0.5274
2104,2020,All,Colorado,All,Hispanic,All,All,All,All,36362.0,41493.0,17208.0,0.4732
2105,2020,All,Colorado,All,Non-Hispanic White,All,All,All,All,349468.0,369649.91667,158740.0,0.4542
2106,2020,All,Colorado,Medicare & Medicaid,All,All,All,All,All,71802.0,73004.166667,40529.0,0.5645
2107,2020,All,Colorado,Medicare Only,All,All,All,All,All,348151.0,375795.75,151460.0,0.435
2184,2021,All,Colorado,All,All,All,All,All,All,418987.0,440267.75,135219.0,0.3227
2185,2021,All,Colorado,All,All,All,All,All,Rural,105770.0,112751.25,29895.0,0.2826
2186,2021,All,Colorado,All,All,All,All,All,Urban,312933.0,327187.16667,105252.0,0.3363
2187,2021,0-64,Colorado,All,All,All,All,0-64,All,43229.0,45887.916667,22125.0,0.5118
2188,2021,65-74,Colorado,All,All,All,All,65-74,All,219820.0,234704.41667,65251.0,0.2968
2189,2021,75-84,Colorado,All,All,All,All,75-84,All,112421.0,116667.83333,34411.0,0.3061
2190,2021,85 and over,Colorado,All,All,All,All,85 and over,All,43517.0,43007.583333,13432.0,0.3087
2191,2021,All,Colorado,All,All,All,Aged,All,All,374061.0,392870.91667,112275.0,0.3002
2192,2021,All,Colorado,All,All,All,Disabled,All,All,41397.0,44266.75,21261.0,0.5136
2193,2021,All,Colorado,All,All,All,ESRD,All,All,3529.0,3130.0833333,1683.0,0.4769
2194,2021,All,Colorado,All,All,Female,All,All,All,228670.0,233403.33333,78478.0,0.3432
2195,2021,All,Colorado,All,All,Male,All,All,All,190317.0,206864.41667,56741.0,0.2981
2196,2021,All,Colorado,All,American Indian/Alaska Native,All,All,All,All,1238.0,1287.75,501.0,0.4047
2197,2021,All,Colorado,All,Asian/Pacific Islander,All,All,All,All,7208.0,7968.4166667,2034.0,0.2822
2198,2021,All,Colorado,All,Black/African American,All,All,All,All,10510.0,11509.416667,3926.0,0.3735
2199,2021,All,Colorado,All,Hispanic,All,All,All,All,34685.0,38697.833333,12035.0,0.347
2200,2021,All,Colorado,All,Non-Hispanic White,All,All,All,All,349991.0,364525.66667,111925.0,0.3198
2201,2021,All,Colorado,Medicare & Medicaid,All,All,All,All,All,72197.0,72470.0,32615.0,0.4518
2202,2021,All,Colorado,Medicare Only,All,All,All,All,All,346790.0,367797.75,102604.0,0.2959
2279,2022,All,Colorado,All,All,All,All,All,All,408382.0,426870.41667,119185.0,0.2918
2280,2022,All,Colorado,All,All,All,All,All,Rural,101144.0,107194.5,25979.0,0.2569
2281,2022,All,Colorado,All,All,All,All,All,Urban,306997.0,319384.58333,93154.0,0.3034
2282,2022,0-64,Colorado,All,All,All,All,0-64,All,37620.0,39514.166667,17444.0,0.4637
2283,2022,65-74,Colorado,All,All,All,All,65-74,All,211546.0,224467.91667,57352.0,0.2711
2284,2022,75-84,Colorado,All,All,All,All,75-84,All,116381.0,120766.83333,32421.0,0.2786
2285,2022,85 and over,Colorado,All,All,All,All,85 and over,All,42835.0,42121.5,11968.0,0.2794
2286,2022,All,Colorado,All,All,All,Aged,All,All,369166.0,385947.58333,101061.0,0.2738
2287,2022,All,Colorado,All,All,All,Disabled,All,All,36036.0,38131.0,16730.0,0.4643
2288,2022,All,Colorado,All,All,All,ESRD,All,All,3180.0,2791.8333333,1394.0,0.4384
2289,2022,All,Colorado,All,All,Female,All,All,All,223000.0,226718.58333,69243.0,0.3105
2290,2022,All,Colorado,All,All,Male,All,All,All,185382.0,200151.83333,49942.0,0.2694
2291,2022,All,Colorado,All,American Indian/Alaska Native,All,All,All,All,1127.0,1158.75,421.0,0.3736
2292,2022,All,Colorado,All,Asian/Pacific Islander,All,All,All,All,7137.0,7775.3333333,1694.0,0.2374
2293,2022,All,Colorado,All,Black/African American,All,All,All,All,9754.0,10611.0,3136.0,0.3215
2294,2022,All,Colorado,All,Hispanic,All,All,All,All,31819.0,35393.5,8913.0,0.2801
2295,2022,All,Colorado,All,Non-Hispanic White,All,All,All,All,342755.0,355355.66667,100415.0,0.293
2296,2022,All,Colorado,Medicare & Medicaid,All,All,All,All,All,67325.0,66860.083333,25960.0,0.3856
2297,2022,All,Colorado,Medicare Only,All,All,All,All,All,341057.0,360010.33333,93225.0,0.2733
2374,2023,All,Colorado,All,All,All,All,All,All,399540.0,416708.16667,97109.0,0.2431
2375,2023,All,Colorado,All,All,All,All,All,Rural,97790.0,103430.66667,21001.0,0.2148
2376,2023,All,Colorado,All,All,All,All,All,Urban,301477.0,312958.75,76059.0,0.2523
2377,2023,0-64,Colorado,All,All,All,All,0-64,All,33085.0,34452.75,13341.0,0.4032
2378,2023,65-74,Colorado,All,All,All,All,65-74,All,205899.0,217671.5,46958.0,0.2281
2379,2023,75-84,Colorado,All,All,All,All,75-84,All,118493.0,123041.91667,27399.0,0.2312
2380,2023,85 and over,Colorado,All,All,All,All,85 and over,All,42063.0,41542.0,9411.0,0.2237
2381,2023,All,Colorado,All,All,All,Aged,All,All,364950.0,380916.25,83202.0,0.228
2382,2023,All,Colorado,All,All,All,Disabled,All,All,31711.0,33270.333333,12834.0,0.4047
2383,2023,All,Colorado,All,All,All,ESRD,All,All,2879.0,2521.5833333,1073.0,0.3727
2384,2023,All,Colorado,All,All,Female,All,All,All,217722.0,221220.91667,56174.0,0.258
2385,2023,All,Colorado,All,All,Male,All,All,All,181818.0,195487.25,40935.0,0.2251
2386,2023,All,Colorado,All,American Indian/Alaska Native,All,All,All,All,996.0,1022.0833333,261.0,0.262
2387,2023,All,Colorado,All,Asian/Pacific Islander,All,All,All,All,6905.0,7556.5,1296.0,0.1877
2388,2023,All,Colorado,All,Black/African American,All,All,All,All,9099.0,9885.75,2285.0,0.2511
2389,2023,All,Colorado,All,Hispanic,All,All,All,All,29786.0,33322.916667,6173.0,0.2072
2390,2023,All,Colorado,All,Non-Hispanic White,All,All,All,All,335663.0,347278.16667,82820.0,0.2467
2391,2023,All,Colorado,Medicare & Medicaid,All,All,All,All,All,63177.0,63074.25,19415.0,0.3073
2392,2023,All,Colorado,Medicare Only,All,All,All,All,All,336363.0,353633.91667,77694.0,0.231
2507,2020,All,Connecticut,All,All,All,All,All,All,310439.0,315203.25,181962.0,0.5861
2508,2020,All,Connecticut,All,All,All,All,All,Rural,13672.0,13949.916667,7320.0,0.5354
2509,2020,All,Connecticut,All,All,All,All,All,Urban,296709.0,301145.66667,174612.0,0.5885
2510,2020,0-64,Connecticut,All,All,All,All,0-64,All,44081.0,44570.916667,31467.0,0.7138
2511,2020,65-74,Connecticut,All,All,All,All,65-74,All,121927.0,126542.66667,67807.0,0.5561
2512,2020,75-84,Connecticut,All,All,All,All,75-84,All,89756.0,91325.75,52493.0,0.5848
2513,2020,85 and over,Connecticut,All,All,All,All,85 and over,All,54675.0,52763.916667,30195.0,0.5523
2514,2020,All,Connecticut,All,All,All,Aged,All,All,264303.0,268819.75,149145.0,0.5643
2515,2020,All,Connecticut,All,All,All,Disabled,All,All,42279.0,42930.416667,30232.0,0.7151
2516,2020,All,Connecticut,All,All,All,ESRD,All,All,3857.0,3453.0833333,2585.0,0.6702
2517,2020,All,Connecticut,All,All,Female,All,All,All,175985.0,175921.25,105721.0,0.6007
2518,2020,All,Connecticut,All,All,Male,All,All,All,134454.0,139282.0,76241.0,0.567
2519,2020,All,Connecticut,All,American Indian/Alaska Native,All,All,All,All,279.0,288.41666667,201.0,0.7204
2520,2020,All,Connecticut,All,Asian/Pacific Islander,All,All,All,All,5781.0,6434.9166667,3033.0,0.5246
2521,2020,All,Connecticut,All,Black/African American,All,All,All,All,19172.0,19595.5,11791.0,0.615
2522,2020,All,Connecticut,All,Hispanic,All,All,All,All,19719.0,20067.5,12618.0,0.6399
2523,2020,All,Connecticut,All,Non-Hispanic White,All,All,All,All,253381.0,256133.91667,147534.0,0.5823
2524,2020,All,Connecticut,Medicare & Medicaid,All,All,All,All,All,94818.0,91756.583333,61444.0,0.648
2525,2020,All,Connecticut,Medicare Only,All,All,All,All,All,215621.0,223446.66667,120518.0,0.5589
2602,2021,All,Connecticut,All,All,All,All,All,All,296773.0,297810.5,116232.0,0.3917
2603,2021,All,Connecticut,All,All,All,All,All,Rural,13058.0,13134.583333,4340.0,0.3324
2604,2021,All,Connecticut,All,All,All,All,All,Urban,283645.0,284559.83333,111872.0,0.3944
2605,2021,0-64,Connecticut,All,All,All,All,0-64,All,39264.0,39046.5,23542.0,0.5996
2606,2021,65-74,Connecticut,All,All,All,All,65-74,All,117323.0,119588.91667,42968.0,0.3662
2607,2021,75-84,Connecticut,All,All,All,All,75-84,All,88678.0,89503.083333,31703.0,0.3575
2608,2021,85 and over,Connecticut,All,All,All,All,85 and over,All,51508.0,49672.0,18019.0,0.3498
2609,2021,All,Connecticut,All,All,All,Aged,All,All,255681.0,257204.16667,91816.0,0.3591
2610,2021,All,Connecticut,All,All,All,Disabled,All,All,37748.0,37751.583333,22787.0,0.6037
2611,2021,All,Connecticut,All,All,All,ESRD,All,All,3344.0,2854.75,1629.0,0.4871
2612,2021,All,Connecticut,All,All,Female,All,All,All,167984.0,166071.83333,68898.0,0.4101
2613,2021,All,Connecticut,All,All,Male,All,All,All,128789.0,131738.66667,47334.0,0.3675
2614,2021,All,Connecticut,All,American Indian/Alaska Native,All,All,All,All,262.0,261.0,120.0,0.458
2615,2021,All,Connecticut,All,Asian/Pacific Islander,All,All,All,All,5833.0,6253.5,1945.0,0.3334
2616,2021,All,Connecticut,All,Black/African American,All,All,All,All,17228.0,17296.333333,7705.0,0.4472
2617,2021,All,Connecticut,All,Hispanic,All,All,All,All,18248.0,18153.5,8734.0,0.4786
2618,2021,All,Connecticut,All,Non-Hispanic White,All,All,All,All,242666.0,242952.33333,93196.0,0.3841
2619,2021,All,Connecticut,Medicare & Medicaid,All,All,All,All,All,86535.0,82861.416667,43816.0,0.5063
2620,2021,All,Connecticut,Medicare Only,All,All,All,All,All,210238.0,214949.08333,72416.0,0.3444
2697,2022,All,Connecticut,All,All,All,All,All,All,276146.0,276619.08333,99378.0,0.3599
2698,2022,All,Connecticut,All,All,All,All,All,Rural,12139.0,12217.0,3750.0,0.3089
2699,2022,All,Connecticut,All,All,All,All,All,Urban,258854.0,259231.0,93679.0,0.3619
